order_book_id,underlying_symbol,market_tplus,symbol,margin_rate,maturity_date,type,trading_code,exchange,product,contract_multiplier,round_lot,trading_hours,listed_date,industry_name,de_listed_date,underlying_order_book_id,start_delivery_date,end_delivery_date
FG1506,FG,0.0,玻璃1506,0.05,2015-06-12,Future,FG506,CZCE,Commodity,20.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-06-17,建材,2015-06-12,null,2015-06-15,2015-06-16
FG1507,FG,0.0,玻璃1507,0.05,2015-07-14,Future,FG507,CZCE,Commodity,20.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-07-15,建材,2015-07-14,null,2015-07-15,2015-07-16
FG1508,FG,0.0,玻璃1508,0.05,2015-08-14,Future,FG508,CZCE,Commodity,20.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-08-15,建材,2015-08-14,null,2015-08-17,2015-08-18
FG1509,FG,0.0,玻璃1509,0.05,2015-09-16,Future,FG509,CZCE,Commodity,20.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-09-16,建材,2015-09-16,null,2015-09-17,2015-09-18
FG1510,FG,0.0,玻璃1510,0.05,2015-10-21,Future,FG510,CZCE,Commodity,20.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-10-22,建材,2015-10-21,null,2015-10-22,2015-10-23
FG1511,FG,0.0,玻璃1511,0.05,2015-11-13,Future,FG511,CZCE,Commodity,20.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-11-17,建材,2015-11-13,null,2015-11-16,2015-11-17
FG1512,FG,0.0,玻璃1512,0.05,2015-12-14,Future,FG512,CZCE,Commodity,20.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-12-15,建材,2015-12-14,null,2015-12-15,2015-12-16
FG88,FG,0.0,FG主力连续,0.1,0000-00-00,Future,FG2505,CZCE,Commodity,20.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,建材,0000-00-00,,0000-00-00,0000-00-00
FG888,FG,0.0,FG主力连续价差平滑,0.1,0000-00-00,Future,FG2505,CZCE,Commodity,20.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,建材,0000-00-00,,0000-00-00,0000-00-00
FG889,FG,0.0,FG主力连续价差平滑（后复权）,0.1,0000-00-00,Future,FG2505,CZCE,Commodity,20.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,建材,0000-00-00,,0000-00-00,0000-00-00
FG88A2,FG,0.0,FG次主力连续,0.1,0000-00-00,Future,FG2509,CZCE,Commodity,20.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,建材,0000-00-00,,0000-00-00,0000-00-00
FG99,FG,0.0,FG指数连续,0.1,0000-00-00,Future,FG208,CZCE,Commodity,20.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,建材,0000-00-00,,0000-00-00,0000-00-00
FU1503,FU,0.0,燃料油1503,0.08,2015-02-27,Future,fu1503,SHFE,Commodity,50.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-03-03,能源,2015-02-27,null,2015-03-02,2015-03-06
FU1504,FU,0.0,燃料油1504,0.08,2015-03-31,Future,fu1504,SHFE,Commodity,50.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-04-01,能源,2015-03-31,null,2015-04-01,2015-04-08
FU1505,FU,0.0,燃料油1505,0.08,2015-04-30,Future,fu1505,SHFE,Commodity,50.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-05-05,能源,2015-04-30,null,2015-05-04,2015-05-08
FU1506,FU,0.0,燃料油1506,0.08,2015-05-29,Future,fu1506,SHFE,Commodity,50.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-06-03,能源,2015-05-29,null,2015-06-01,2015-06-05
FU1507,FU,0.0,燃料油1507,0.08,2015-06-30,Future,fu1507,SHFE,Commodity,50.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-07-01,能源,2015-06-30,null,2015-07-01,2015-07-07
FU1508,FU,0.0,燃料油1508,0.08,2015-07-31,Future,fu1508,SHFE,Commodity,50.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-08-01,能源,2015-07-31,null,2015-08-03,2015-08-07
FU1509,FU,0.0,燃料油1509,0.08,2015-08-31,Future,fu1509,SHFE,Commodity,50.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-09-01,能源,2015-08-31,null,2015-09-01,2015-09-09
FU1510,FU,0.0,燃料油1510,0.08,2015-09-30,Future,fu1510,SHFE,Commodity,50.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-10-08,能源,2015-09-30,null,2015-10-08,2015-10-14
FU1511,FU,0.0,燃料油1511,0.08,2015-10-30,Future,fu1511,SHFE,Commodity,50.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-11-03,能源,2015-10-30,null,2015-11-02,2015-11-06
FU1512,FU,0.0,燃料油1512,0.08,2015-11-30,Future,fu1512,SHFE,Commodity,50.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-12-01,能源,2015-11-30,null,2015-12-01,2015-12-07
FU88,FU,0.0,fu主力连续,0.11000000000000001,0000-00-00,Future,FU2507,SHFE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,能源,0000-00-00,,0000-00-00,0000-00-00
FU888,FU,0.0,fu主力连续价差平滑,0.11000000000000001,0000-00-00,Future,FU2507,SHFE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,能源,0000-00-00,,0000-00-00,0000-00-00
FU889,FU,0.0,fu主力连续价差平滑（后复权）,0.11000000000000001,0000-00-00,Future,FU2507,SHFE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,能源,0000-00-00,,0000-00-00,0000-00-00
FU88A2,FU,0.0,fu次主力连续,0.11000000000000001,0000-00-00,Future,FU2508,SHFE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,能源,0000-00-00,,0000-00-00,0000-00-00
FU99,FU,0.0,fu指数连续,0.11000000000000001,0000-00-00,Future,fu2208,SHFE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,能源,0000-00-00,,0000-00-00,0000-00-00
HC1501,HC,0.0,热轧卷板1501,0.04,2015-01-15,Future,hc1501,SHFE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-03-21,焦煤钢矿,2015-01-15,null,2015-01-16,2015-01-22
HC1502,HC,0.0,热轧卷板1502,0.04,2015-02-10,Future,hc1502,SHFE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-03-21,焦煤钢矿,2015-02-10,null,2015-02-11,2015-02-17
HC1503,HC,0.0,热轧卷板1503,0.04,2015-03-16,Future,hc1503,SHFE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-03-21,焦煤钢矿,2015-03-16,null,2015-03-17,2015-03-23
HC1504,HC,0.0,热轧卷板1504,0.04,2015-04-15,Future,hc1504,SHFE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-04-16,焦煤钢矿,2015-04-15,null,2015-04-16,2015-04-22
HC1505,HC,0.0,热轧卷板1505,0.04,2015-05-15,Future,hc1505,SHFE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-05-16,焦煤钢矿,2015-05-15,null,2015-05-18,2015-05-22
HC1506,HC,0.0,热轧卷板1506,0.04,2015-06-15,Future,hc1506,SHFE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-06-17,焦煤钢矿,2015-06-15,null,2015-06-16,2015-06-23
HC1507,HC,0.0,热轧卷板1507,0.04,2015-07-15,Future,hc1507,SHFE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-07-16,焦煤钢矿,2015-07-15,null,2015-07-16,2015-07-22
HC1508,HC,0.0,热轧卷板1508,0.04,2015-08-17,Future,hc1508,SHFE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-08-18,焦煤钢矿,2015-08-17,null,2015-08-18,2015-08-24
HC1509,HC,0.0,热轧卷板1509,0.04,2015-09-15,Future,hc1509,SHFE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-09-16,焦煤钢矿,2015-09-15,null,2015-09-16,2015-09-22
HC1510,HC,0.0,热轧卷板1510,0.04,2015-10-15,Future,hc1510,SHFE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-10-16,焦煤钢矿,2015-10-15,null,2015-10-16,2015-10-22
HC1511,HC,0.0,热轧卷板1511,0.04,2015-11-16,Future,hc1511,SHFE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-11-18,焦煤钢矿,2015-11-16,null,2015-11-17,2015-11-23
HC1512,HC,0.0,热轧卷板1512,0.04,2015-12-15,Future,hc1512,SHFE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-12-16,焦煤钢矿,2015-12-15,null,2015-12-16,2015-12-22
HC88,HC,0.0,hc主力连续,0.06999999999999999,0000-00-00,Future,HC2510,SHFE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,焦煤钢矿,0000-00-00,,0000-00-00,0000-00-00
HC888,HC,0.0,hc主力连续价差平滑,0.06999999999999999,0000-00-00,Future,HC2510,SHFE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,焦煤钢矿,0000-00-00,,0000-00-00,0000-00-00
HC889,HC,0.0,hc主力连续价差平滑（后复权）,0.06999999999999999,0000-00-00,Future,HC2510,SHFE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,焦煤钢矿,0000-00-00,,0000-00-00,0000-00-00
HC88A2,HC,0.0,hc次主力连续,0.06999999999999999,0000-00-00,Future,HC2511,SHFE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,焦煤钢矿,0000-00-00,,0000-00-00,0000-00-00
HC99,HC,0.0,hc指数连续,0.06999999999999999,0000-00-00,Future,hc2205,SHFE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,焦煤钢矿,0000-00-00,,0000-00-00,0000-00-00
I1501,I,0.0,铁矿石1501,0.07,2015-01-16,Future,i1501,DCE,Commodity,100.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-01-16,焦煤钢矿,2015-01-16,null,2015-01-19,2015-01-21
I1502,I,0.0,铁矿石1502,0.07,2015-02-13,Future,i1502,DCE,Commodity,100.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-02-21,焦煤钢矿,2015-02-13,null,2015-02-16,2015-02-25
I1503,I,0.0,铁矿石1503,0.07,2015-03-13,Future,i1503,DCE,Commodity,100.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-03-17,焦煤钢矿,2015-03-13,null,2015-03-16,2015-03-18
I1504,I,0.0,铁矿石1504,0.07,2015-04-15,Future,i1504,DCE,Commodity,100.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-04-16,焦煤钢矿,2015-04-15,null,2015-04-16,2015-04-20
I1505,I,0.0,铁矿石1505,0.07,2015-05-15,Future,i1505,DCE,Commodity,100.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-05-19,焦煤钢矿,2015-05-15,null,2015-05-18,2015-05-20
I1506,I,0.0,铁矿石1506,0.07,2015-06-12,Future,i1506,DCE,Commodity,100.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-06-17,焦煤钢矿,2015-06-12,null,2015-06-15,2015-06-17
I1507,I,0.0,铁矿石1507,0.07,2015-07-14,Future,i1507,DCE,Commodity,100.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-07-15,焦煤钢矿,2015-07-14,null,2015-07-15,2015-07-17
I1508,I,0.0,铁矿石1508,0.07,2015-08-14,Future,i1508,DCE,Commodity,100.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-08-15,焦煤钢矿,2015-08-14,null,2015-08-17,2015-08-19
I1509,I,0.0,铁矿石1509,0.07,2015-09-16,Future,i1509,DCE,Commodity,100.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-09-16,焦煤钢矿,2015-09-16,null,2015-09-17,2015-09-21
I1510,I,0.0,铁矿石1510,0.07,2015-10-21,Future,i1510,DCE,Commodity,100.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-10-22,焦煤钢矿,2015-10-21,null,2015-10-22,2015-10-26
I1511,I,0.0,铁矿石1511,0.07,2015-11-13,Future,i1511,DCE,Commodity,100.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-11-17,焦煤钢矿,2015-11-13,null,2015-11-16,2015-11-18
I1512,I,0.0,铁矿石1512,0.07,2015-12-14,Future,i1512,DCE,Commodity,100.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-12-15,焦煤钢矿,2015-12-14,null,2015-12-15,2015-12-17
I88,I,0.0,铁矿石主力连续,0.11000000000000001,0000-00-00,Future,I2509,DCE,Commodity,100.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,焦煤钢矿,0000-00-00,,0000-00-00,0000-00-00
I888,I,0.0,铁矿石主力连续价差平滑,0.11000000000000001,0000-00-00,Future,I2509,DCE,Commodity,100.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,焦煤钢矿,0000-00-00,,0000-00-00,0000-00-00
I889,I,0.0,铁矿石主力连续价差平滑（后复权）,0.11000000000000001,0000-00-00,Future,I2509,DCE,Commodity,100.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,焦煤钢矿,0000-00-00,,0000-00-00,0000-00-00
I88A2,I,0.0,铁矿石次主力连续,0.11000000000000001,0000-00-00,Future,I2601,DCE,Commodity,100.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,焦煤钢矿,0000-00-00,,0000-00-00,0000-00-00
I99,I,0.0,铁矿石指数连续,0.11000000000000001,0000-00-00,Future,i2208,DCE,Commodity,100.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,焦煤钢矿,0000-00-00,,0000-00-00,0000-00-00
IC88,IC,0.0,中证期货主力连续,0.12,0000-00-00,Future,IC2504,CFFEX,Index,200.0,1.0,"09:31-11:30,13:01-15:00",0000-00-00,股指,0000-00-00,000905.XSHG,0000-00-00,0000-00-00
IC888,IC,0.0,中证期货主力连续价差平滑,0.12,0000-00-00,Future,IC2504,CFFEX,Index,200.0,1.0,"09:31-11:30,13:01-15:00",0000-00-00,股指,0000-00-00,000905.XSHG,0000-00-00,0000-00-00
IC889,IC,0.0,中证期货主力连续价差平滑（后复权）,0.12,0000-00-00,Future,IC2504,CFFEX,Index,200.0,1.0,"09:31-11:30,13:01-15:00",0000-00-00,股指,0000-00-00,000905.XSHG,0000-00-00,0000-00-00
IC88A2,IC,0.0,中证期货次主力连续,0.12,0000-00-00,Future,IC2504,CFFEX,Index,200.0,1.0,"09:31-11:30,13:01-15:00",0000-00-00,股指,0000-00-00,000905.XSHG,0000-00-00,0000-00-00
IC88A3,IC,0.0,中证期货次次主力连续,0.12,0000-00-00,Future,IC2509,CFFEX,Index,200.0,1.0,"09:31-11:30,13:01-15:00",0000-00-00,股指,0000-00-00,000905.XSHG,0000-00-00,0000-00-00
IC99,IC,0.0,中证期货指数连续,0.12,0000-00-00,Future,IC2203,CFFEX,Index,200.0,1.0,"09:31-11:30,13:01-15:00",0000-00-00,股指,0000-00-00,000905.XSHG,0000-00-00,0000-00-00
IF1501,IF,0.0,沪深1501,0.1,2015-01-16,Future,IF1501,CFFEX,Index,300.0,1.0,"09:16-11:30,13:01-15:15",2014-11-24,股指,2015-01-16,000300.XSHG,2015-01-16,2015-01-16
IF1502,IF,0.0,沪深1502,0.1,2015-02-25,Future,IF1502,CFFEX,Index,300.0,1.0,"09:16-11:30,13:01-15:15",2014-12-22,股指,2015-02-25,000300.XSHG,2015-02-25,2015-02-25
IF1503,IF,0.0,沪深1503,0.1,2015-03-20,Future,IF1503,CFFEX,Index,300.0,1.0,"09:16-11:30,13:01-15:15",2014-07-21,股指,2015-03-20,000300.XSHG,2015-03-20,2015-03-20
IF1506,IF,0.0,沪深1506,0.1,2015-06-19,Future,IF1506,CFFEX,Index,300.0,1.0,"09:16-11:30,13:01-15:15",2014-10-20,股指,2015-06-19,000300.XSHG,2015-06-19,2015-06-19
IF88,IF,0.0,股指主力连续,0.12,0000-00-00,Future,IF2504,CFFEX,Index,300.0,1.0,"09:31-11:30,13:01-15:00",0000-00-00,股指,0000-00-00,000300.XSHG,0000-00-00,0000-00-00
IF888,IF,0.0,股指主力连续价差平滑,0.12,0000-00-00,Future,IF2504,CFFEX,Index,300.0,1.0,"09:31-11:30,13:01-15:00",0000-00-00,股指,0000-00-00,000300.XSHG,0000-00-00,0000-00-00
IF889,IF,0.0,股指主力连续价差平滑（后复权）,0.12,0000-00-00,Future,IF2504,CFFEX,Index,300.0,1.0,"09:31-11:30,13:01-15:00",0000-00-00,股指,0000-00-00,000300.XSHG,0000-00-00,0000-00-00
IF88A2,IF,0.0,股指次主力连续,0.12,0000-00-00,Future,IF2504,CFFEX,Index,300.0,1.0,"09:31-11:30,13:01-15:00",0000-00-00,股指,0000-00-00,000300.XSHG,0000-00-00,0000-00-00
IF88A3,IF,0.0,股指次次主力连续,0.12,0000-00-00,Future,IF2509,CFFEX,Index,300.0,1.0,"09:31-11:30,13:01-15:00",0000-00-00,股指,0000-00-00,000300.XSHG,0000-00-00,0000-00-00
IF99,IF,0.0,股指指数连续,0.12,0000-00-00,Future,IF2203,CFFEX,Index,300.0,1.0,"09:31-11:30,13:01-15:00",0000-00-00,股指,0000-00-00,000300.XSHG,0000-00-00,0000-00-00
IH88,IH,0.0,上证期货主力连续,0.12,0000-00-00,Future,IH2504,CFFEX,Index,300.0,1.0,"09:31-11:30,13:01-15:00",0000-00-00,股指,0000-00-00,000016.XSHG,0000-00-00,0000-00-00
IH888,IH,0.0,上证期货主力连续价差平滑,0.12,0000-00-00,Future,IH2504,CFFEX,Index,300.0,1.0,"09:31-11:30,13:01-15:00",0000-00-00,股指,0000-00-00,000016.XSHG,0000-00-00,0000-00-00
IH889,IH,0.0,上证期货主力连续价差平滑（后复权）,0.12,0000-00-00,Future,IH2504,CFFEX,Index,300.0,1.0,"09:31-11:30,13:01-15:00",0000-00-00,股指,0000-00-00,000016.XSHG,0000-00-00,0000-00-00
IH88A2,IH,0.0,上证期货次主力连续,0.12,0000-00-00,Future,IH2504,CFFEX,Index,300.0,1.0,"09:31-11:30,13:01-15:00",0000-00-00,股指,0000-00-00,000016.XSHG,0000-00-00,0000-00-00
IH88A3,IH,0.0,上证期货次次主力连续,0.12,0000-00-00,Future,IH2509,CFFEX,Index,300.0,1.0,"09:31-11:30,13:01-15:00",0000-00-00,股指,0000-00-00,000016.XSHG,0000-00-00,0000-00-00
IH99,IH,0.0,上证期货指数连续,0.12,0000-00-00,Future,IH2203,CFFEX,Index,300.0,1.0,"09:31-11:30,13:01-15:00",0000-00-00,股指,0000-00-00,000016.XSHG,0000-00-00,0000-00-00
IM88,IM,0.0,中证股指期货主力连续,0.12,0000-00-00,Future,IM2504,CFFEX,Index,200.0,1.0,"09:31-11:30,13:01-15:00",0000-00-00,股指,0000-00-00,000852.XSHG,0000-00-00,0000-00-00
IM888,IM,0.0,中证股指期货主力连续价差平滑,0.12,0000-00-00,Future,IM2504,CFFEX,Index,200.0,1.0,"09:31-11:30,13:01-15:00",0000-00-00,股指,0000-00-00,000852.XSHG,0000-00-00,0000-00-00
IM889,IM,0.0,中证股指期货主力连续价差平滑（后复权）,0.12,0000-00-00,Future,IM2504,CFFEX,Index,200.0,1.0,"09:31-11:30,13:01-15:00",0000-00-00,股指,0000-00-00,000852.XSHG,0000-00-00,0000-00-00
IM88A2,IM,0.0,中证股指期货次主力连续,0.12,0000-00-00,Future,IM2504,CFFEX,Index,200.0,1.0,"09:31-11:30,13:01-15:00",0000-00-00,股指,0000-00-00,000852.XSHG,0000-00-00,0000-00-00
IM88A3,IM,0.0,中证股指期货次次主力连续,0.12,0000-00-00,Future,IM2509,CFFEX,Index,200.0,1.0,"09:31-11:30,13:01-15:00",0000-00-00,股指,0000-00-00,000852.XSHG,0000-00-00,0000-00-00
IM99,IM,0.0,中证股指期货指数连续,0.12,0000-00-00,Future,IM2208,CFFEX,Index,200.0,1.0,"09:31-11:30,13:01-15:00",0000-00-00,股指,0000-00-00,000852.XSHG,0000-00-00,0000-00-00
J1501,J,0.0,焦炭1501,0.07,2015-01-16,Future,j1501,DCE,Commodity,100.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-01-16,焦煤钢矿,2015-01-16,null,2015-01-19,2015-01-21
J1502,J,0.0,焦炭1502,0.07,2015-02-13,Future,j1502,DCE,Commodity,100.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-02-21,焦煤钢矿,2015-02-13,null,2015-02-16,2015-02-25
J1503,J,0.0,焦炭1503,0.07,2015-03-13,Future,j1503,DCE,Commodity,100.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-03-17,焦煤钢矿,2015-03-13,null,2015-03-16,2015-03-18
J1504,J,0.0,焦炭1504,0.07,2015-04-15,Future,j1504,DCE,Commodity,100.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-04-16,焦煤钢矿,2015-04-15,null,2015-04-16,2015-04-20
J1505,J,0.0,焦炭1505,0.07,2015-05-15,Future,j1505,DCE,Commodity,100.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-05-19,焦煤钢矿,2015-05-15,null,2015-05-18,2015-05-20
J1506,J,0.0,焦炭1506,0.07,2015-06-12,Future,j1506,DCE,Commodity,100.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-06-17,焦煤钢矿,2015-06-12,null,2015-06-15,2015-06-17
J1507,J,0.0,焦炭1507,0.07,2015-07-14,Future,j1507,DCE,Commodity,100.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-07-15,焦煤钢矿,2015-07-14,null,2015-07-15,2015-07-17
J1508,J,0.0,焦炭1508,0.07,2015-08-14,Future,j1508,DCE,Commodity,100.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-08-15,焦煤钢矿,2015-08-14,null,2015-08-17,2015-08-19
J1509,J,0.0,焦炭1509,0.07,2015-09-16,Future,j1509,DCE,Commodity,100.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-09-16,焦煤钢矿,2015-09-16,null,2015-09-17,2015-09-21
J1510,J,0.0,焦炭1510,0.07,2015-10-21,Future,j1510,DCE,Commodity,100.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-10-22,焦煤钢矿,2015-10-21,null,2015-10-22,2015-10-26
J1511,J,0.0,焦炭1511,0.07,2015-11-13,Future,j1511,DCE,Commodity,100.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-11-17,焦煤钢矿,2015-11-13,null,2015-11-16,2015-11-18
J1512,J,0.0,焦炭1512,0.07,2015-12-14,Future,j1512,DCE,Commodity,100.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-12-15,焦煤钢矿,2015-12-14,null,2015-12-15,2015-12-17
J88,J,0.0,焦炭主力连续,0.2,0000-00-00,Future,J2505,DCE,Commodity,100.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,焦煤钢矿,0000-00-00,,0000-00-00,0000-00-00
J888,J,0.0,焦炭主力连续价差平滑,0.2,0000-00-00,Future,J2505,DCE,Commodity,100.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,焦煤钢矿,0000-00-00,,0000-00-00,0000-00-00
J889,J,0.0,焦炭主力连续价差平滑（后复权）,0.2,0000-00-00,Future,J2505,DCE,Commodity,100.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,焦煤钢矿,0000-00-00,,0000-00-00,0000-00-00
J88A2,J,0.0,焦炭次主力连续,0.2,0000-00-00,Future,J2509,DCE,Commodity,100.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,焦煤钢矿,0000-00-00,,0000-00-00,0000-00-00
J99,J,0.0,焦炭指数连续,0.2,0000-00-00,Future,j2205,DCE,Commodity,100.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,焦煤钢矿,0000-00-00,,0000-00-00,0000-00-00
JD1501,JD,0.0,鸡蛋1501,0.08,2015-01-16,Future,jd1501,DCE,Commodity,10.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2014-01-16,农产品,2015-01-16,null,2015-01-19,2015-01-21
JD1502,JD,0.0,鸡蛋1502,0.08,2015-02-13,Future,jd1502,DCE,Commodity,10.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2014-02-21,农产品,2015-02-13,null,2015-02-16,2015-02-25
JD1503,JD,0.0,鸡蛋1503,0.08,2015-03-13,Future,jd1503,DCE,Commodity,10.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2014-03-17,农产品,2015-03-13,null,2015-03-16,2015-03-18
JD1504,JD,0.0,鸡蛋1504,0.08,2015-04-15,Future,jd1504,DCE,Commodity,10.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2014-04-16,农产品,2015-04-15,null,2015-04-16,2015-04-20
JD1505,JD,0.0,鸡蛋1505,0.08,2015-05-15,Future,jd1505,DCE,Commodity,10.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2014-05-19,农产品,2015-05-15,null,2015-05-18,2015-05-20
JD1506,JD,0.0,鸡蛋1506,0.08,2015-06-12,Future,jd1506,DCE,Commodity,10.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2014-06-17,农产品,2015-06-12,null,2015-06-15,2015-06-17
JD1509,JD,0.0,鸡蛋1509,0.08,2015-09-16,Future,jd1509,DCE,Commodity,10.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2014-09-16,农产品,2015-09-16,null,2015-09-17,2015-09-21
